"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Oct., 2014"	"2014/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	912	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2014"	"2014/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	968	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2014"	"2014/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1152	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2015"	"2015/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1515	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2015"	"2015/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1378	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2015"	"2015/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1364	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2015"	"2015/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1196	Not Applicable	Not Applicable
	"California"	"06"	"May, 2015"	"2015/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1144	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2015"	"2015/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1068	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2015"	"2015/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	945	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2015"	"2015/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	917	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2015"	"2015/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	928	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2015"	"2015/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	952	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2015"	"2015/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	982	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2015"	"2015/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1232	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2016"	"2016/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1367	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2016"	"2016/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1353	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2016"	"2016/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1443	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2016"	"2016/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1196	Not Applicable	Not Applicable
	"California"	"06"	"May, 2016"	"2016/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1128	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2016"	"2016/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	934	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2016"	"2016/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1012	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2016"	"2016/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	960	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2016"	"2016/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	955	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2016"	"2016/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1017	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2016"	"2016/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1077	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2016"	"2016/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1268	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2017"	"2017/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1627	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2017"	"2017/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1299	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2017"	"2017/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1356	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2017"	"2017/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1215	Not Applicable	Not Applicable
	"California"	"06"	"May, 2017"	"2017/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1171	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2017"	"2017/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1070	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2017"	"2017/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	998	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2017"	"2017/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	933	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2017"	"2017/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	954	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2017"	"2017/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	950	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2017"	"2017/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	980	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2017"	"2017/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1328	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2018"	"2018/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1714	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2018"	"2018/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1284	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2018"	"2018/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1441	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2018"	"2018/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1174	Not Applicable	Not Applicable
	"California"	"06"	"May, 2018"	"2018/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1102	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2018"	"2018/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	965	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2018"	"2018/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	976	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2018"	"2018/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	948	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2018"	"2018/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	907	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2018"	"2018/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	940	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2018"	"2018/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1006	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2018"	"2018/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1177	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2019"	"2019/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1280	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2019"	"2019/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1197	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2019"	"2019/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1322	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2019"	"2019/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1178	Not Applicable	Not Applicable
	"California"	"06"	"May, 2019"	"2019/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1077	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2019"	"2019/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1049	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2019"	"2019/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	990	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2019"	"2019/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	893	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2019"	"2019/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	877	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2019"	"2019/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1051	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2019"	"2019/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1024	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2019"	"2019/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 1999"	"1999/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	185	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 1999"	"1999/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	216	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 1999"	"1999/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	199	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 1999"	"1999/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	174	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 1999"	"1999/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 1999"	"1999/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 1999"	"1999/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	130	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 1999"	"1999/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 1999"	"1999/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	119	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 1999"	"1999/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 1999"	"1999/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 1999"	"1999/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	195	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2000"	"2000/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	184	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2000"	"2000/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	151	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2000"	"2000/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	194	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2000"	"2000/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	159	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2000"	"2000/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	144	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2000"	"2000/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2000"	"2000/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	119	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2000"	"2000/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2000"	"2000/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	124	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2000"	"2000/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	133	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2000"	"2000/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2000"	"2000/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	161	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2001"	"2001/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	171	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2001"	"2001/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2001"	"2001/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	200	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2001"	"2001/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	163	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2001"	"2001/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2001"	"2001/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	151	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2001"	"2001/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	125	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2001"	"2001/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	117	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2001"	"2001/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	124	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2001"	"2001/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2001"	"2001/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2001"	"2001/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2002"	"2002/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	187	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2002"	"2002/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	191	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2002"	"2002/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	204	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2002"	"2002/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2002"	"2002/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2002"	"2002/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	137	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2002"	"2002/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2002"	"2002/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	127	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2002"	"2002/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	109	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2002"	"2002/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	152	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2002"	"2002/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2002"	"2002/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2003"	"2003/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	167	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2003"	"2003/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2003"	"2003/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	174	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2003"	"2003/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	186	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2003"	"2003/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2003"	"2003/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	142	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2003"	"2003/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	144	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2003"	"2003/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2003"	"2003/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	145	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2003"	"2003/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2003"	"2003/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	147	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2003"	"2003/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	203	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2004"	"2004/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	202	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2004"	"2004/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	189	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2004"	"2004/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	188	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2004"	"2004/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	159	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2004"	"2004/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	160	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2004"	"2004/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2004"	"2004/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2004"	"2004/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	124	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2004"	"2004/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	142	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2004"	"2004/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	160	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2004"	"2004/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	153	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2004"	"2004/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	159	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2005"	"2005/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	182	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2005"	"2005/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	206	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2005"	"2005/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	216	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2005"	"2005/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	160	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2005"	"2005/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	197	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2005"	"2005/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2005"	"2005/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	116	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2005"	"2005/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2005"	"2005/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	117	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2005"	"2005/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	132	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2005"	"2005/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	145	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2005"	"2005/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	169	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2006"	"2006/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	190	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2006"	"2006/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	187	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2006"	"2006/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	210	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2006"	"2006/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	176	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2006"	"2006/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	155	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2006"	"2006/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	139	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2006"	"2006/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	121	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2006"	"2006/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2006"	"2006/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	136	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2006"	"2006/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2006"	"2006/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	143	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2006"	"2006/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	190	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2007"	"2007/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	192	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2007"	"2007/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	172	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2007"	"2007/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	230	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2007"	"2007/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	183	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2007"	"2007/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2007"	"2007/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	128	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2007"	"2007/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	157	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2007"	"2007/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	143	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2007"	"2007/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2007"	"2007/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	164	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2007"	"2007/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	164	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2007"	"2007/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2008"	"2008/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	205	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2008"	"2008/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	239	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2008"	"2008/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	244	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2008"	"2008/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	212	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2008"	"2008/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	182	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2008"	"2008/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	169	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2008"	"2008/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	133	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2008"	"2008/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	137	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2008"	"2008/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2008"	"2008/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2008"	"2008/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	175	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2008"	"2008/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	195	Not Applicable	Not Applicable
