"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"May, 2003"	"2003/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	311	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2003"	"2003/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	313	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2003"	"2003/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	258	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2003"	"2003/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	268	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2003"	"2003/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	267	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2003"	"2003/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	302	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2003"	"2003/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	315	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2003"	"2003/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	463	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2004"	"2004/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	492	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2004"	"2004/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	330	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2004"	"2004/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	336	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2004"	"2004/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	327	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2004"	"2004/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	322	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2004"	"2004/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	326	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2004"	"2004/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	268	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2004"	"2004/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	269	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2004"	"2004/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	290	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2004"	"2004/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	296	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2004"	"2004/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	309	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2004"	"2004/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	322	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2005"	"2005/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	385	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2005"	"2005/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	453	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2005"	"2005/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	467	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2005"	"2005/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	399	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2005"	"2005/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	391	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2005"	"2005/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	309	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2005"	"2005/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	318	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2005"	"2005/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	269	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2005"	"2005/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	272	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2005"	"2005/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	354	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2005"	"2005/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	296	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2005"	"2005/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	312	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2006"	"2006/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	369	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2006"	"2006/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	351	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2006"	"2006/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	430	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2006"	"2006/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	342	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2006"	"2006/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	341	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2006"	"2006/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	269	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2006"	"2006/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2006"	"2006/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	288	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2006"	"2006/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	302	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2006"	"2006/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	311	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2006"	"2006/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	321	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2006"	"2006/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	372	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2007"	"2007/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	378	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2007"	"2007/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	404	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2007"	"2007/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	374	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2007"	"2007/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	395	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2007"	"2007/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	297	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2007"	"2007/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	320	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2007"	"2007/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	287	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2007"	"2007/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2007"	"2007/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2007"	"2007/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	309	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2007"	"2007/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	344	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2007"	"2007/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	380	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2008"	"2008/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	431	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2008"	"2008/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	514	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2008"	"2008/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	549	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2008"	"2008/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	436	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2008"	"2008/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	385	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2008"	"2008/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	359	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2008"	"2008/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	302	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2008"	"2008/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	326	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2008"	"2008/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	310	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2008"	"2008/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	370	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2008"	"2008/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	381	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2008"	"2008/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	435	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2009"	"2009/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	421	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2009"	"2009/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	381	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2009"	"2009/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	412	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2009"	"2009/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	395	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2009"	"2009/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	406	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2009"	"2009/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	349	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2009"	"2009/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	347	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2009"	"2009/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	345	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2009"	"2009/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	350	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2009"	"2009/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	370	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2009"	"2009/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	390	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2009"	"2009/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	396	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2010"	"2010/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	399	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2010"	"2010/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	412	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2010"	"2010/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	421	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2010"	"2010/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	381	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2010"	"2010/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	386	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2010"	"2010/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	374	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2010"	"2010/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	374	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2010"	"2010/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	337	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2010"	"2010/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	329	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2010"	"2010/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	359	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2010"	"2010/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	371	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2010"	"2010/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	419	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2011"	"2011/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	486	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2011"	"2011/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	400	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2011"	"2011/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	473	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2011"	"2011/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	412	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2011"	"2011/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	393	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2011"	"2011/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	340	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2011"	"2011/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	373	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2011"	"2011/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	337	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2011"	"2011/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	333	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2011"	"2011/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	397	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2011"	"2011/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	410	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2011"	"2011/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	396	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2012"	"2012/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	417	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2012"	"2012/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	419	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2012"	"2012/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	520	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2012"	"2012/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	405	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2012"	"2012/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	387	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2012"	"2012/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	333	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2012"	"2012/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	327	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2012"	"2012/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	329	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2012"	"2012/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	367	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2012"	"2012/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	370	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2012"	"2012/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	394	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2012"	"2012/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	442	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2013"	"2013/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	575	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2013"	"2013/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	412	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2013"	"2013/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	495	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2013"	"2013/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	398	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2013"	"2013/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	381	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2013"	"2013/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	350	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2013"	"2013/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	384	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2013"	"2013/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	385	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2013"	"2013/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	339	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2013"	"2013/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	391	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2013"	"2013/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	354	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2013"	"2013/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	451	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2014"	"2014/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	504	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2014"	"2014/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	404	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2014"	"2014/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	446	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2014"	"2014/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	436	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2014"	"2014/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	433	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2014"	"2014/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	372	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2014"	"2014/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	377	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2014"	"2014/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	368	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2014"	"2014/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	372	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2014"	"2014/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	407	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2014"	"2014/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	440	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2014"	"2014/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	551	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2015"	"2015/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	515	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2015"	"2015/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	433	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2015"	"2015/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	466	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2015"	"2015/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	493	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2015"	"2015/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	449	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2015"	"2015/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	395	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2015"	"2015/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	371	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2015"	"2015/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	364	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2015"	"2015/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	345	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2015"	"2015/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	396	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2015"	"2015/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	421	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2015"	"2015/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	421	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2016"	"2016/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	466	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2016"	"2016/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	474	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2016"	"2016/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	524	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2016"	"2016/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	429	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2016"	"2016/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	436	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2016"	"2016/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	401	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2016"	"2016/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	396	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2016"	"2016/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	361	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2016"	"2016/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	383	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2016"	"2016/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	402	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2016"	"2016/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	401	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2016"	"2016/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	450	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2017"	"2017/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	538	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2017"	"2017/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	509	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2017"	"2017/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	531	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2017"	"2017/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	460	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2017"	"2017/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	428	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2017"	"2017/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	399	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2017"	"2017/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	366	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2017"	"2017/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	364	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2017"	"2017/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	361	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2017"	"2017/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	386	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2017"	"2017/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	424	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2017"	"2017/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	502	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2018"	"2018/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	561	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2018"	"2018/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	434	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2018"	"2018/03"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	500	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2018"	"2018/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	503	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2018"	"2018/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	419	Not Applicable	Not Applicable
